scene_id,scene_label,truth,model,max_tokens,run,local_ms,local_risk,quality_score,s1_scene,s2_proximity,s3_risk,s4_length,s5_pilot_action,detected_risk,word_count,truncated,latency_ms,input_tokens,output_tokens,cost_usd,efficiency,error
6,door_open,safe,gemini,512,1,38.09,safe,5,1,1,1,1,1,safe,133,1,2536.0,1103,193,0.000141,35460.99,
6,door_open,safe,claude,64,2,38.09,safe,3,1,1,0,1,0,hazard,44,1,3904.4,1058,64,0.004134,725.69,
6,door_open,safe,claude,128,2,38.09,safe,3,1,1,0,1,0,hazard,88,1,5697.3,1058,128,0.005094,588.93,
6,door_open,safe,claude,256,2,38.09,safe,4,1,1,0,1,1,caution,123,1,7330.0,1058,212,0.006354,629.52,
6,door_open,safe,claude,512,2,38.09,safe,4,1,1,0,1,1,hazard,149,1,7680.3,1058,234,0.006684,598.44,
6,door_open,safe,gpt4o,64,2,38.09,safe,3,1,1,0,1,0,hazard,49,1,2966.3,866,64,0.00529,567.11,
6,door_open,safe,gpt4o,128,2,38.09,safe,5,1,1,1,1,1,safe,58,1,2867.4,866,85,0.005605,892.06,
6,door_open,safe,gpt4o,256,2,38.09,safe,4,1,1,0,1,1,hazard,53,1,2789.5,866,81,0.005545,721.37,
6,door_open,safe,gpt4o,512,2,38.09,safe,5,1,1,1,1,1,safe,49,1,2899.8,866,71,0.005395,926.78,
6,door_open,safe,gpt4o_mini,64,2,38.09,safe,3,1,1,0,1,0,hazard,54,0,5368.9,3633,64,0.000583,5145.8,
6,door_open,safe,gpt4o_mini,128,2,38.09,safe,4,1,1,0,1,1,hazard,73,1,3276.6,3633,95,0.000602,6644.52,
6,door_open,safe,gpt4o_mini,256,2,38.09,safe,4,1,1,0,1,1,hazard,73,1,3379.2,3633,95,0.000602,6644.52,
6,door_open,safe,gpt4o_mini,512,2,38.09,safe,5,1,1,1,1,1,safe,74,1,3546.6,3633,97,0.000603,8291.87,
6,door_open,safe,gemini,64,2,38.09,safe,4,1,1,1,1,0,safe,49,1,2293.6,1103,64,0.000102,39215.69,
6,door_open,safe,gemini,128,2,38.09,safe,4,1,1,1,1,0,safe,91,1,1841.2,1103,128,0.000121,33057.85,
6,door_open,safe,gemini,256,2,38.09,safe,5,1,1,1,1,1,safe,117,1,1948.8,1103,178,0.000136,36764.71,
6,door_open,safe,gemini,512,2,38.09,safe,5,1,1,1,1,1,safe,133,1,2595.1,1103,193,0.000141,35460.99,
6,door_open,safe,claude,64,3,38.09,safe,4,1,1,1,1,0,safe,47,1,4380.7,1058,64,0.004134,967.59,
6,door_open,safe,claude,128,3,38.09,safe,3,1,1,0,1,0,hazard,80,1,5635.1,1058,128,0.005094,588.93,
6,door_open,safe,claude,256,3,38.09,safe,4,1,1,0,1,1,caution,142,1,7782.2,1058,220,0.006474,617.86,
6,door_open,safe,claude,512,3,38.09,safe,3,1,1,0,0,1,hazard,197,0,9437.0,1058,304,0.007734,387.9,
6,door_open,safe,gpt4o,64,3,38.09,safe,3,1,1,0,1,0,hazard,44,1,2745.1,866,64,0.00529,567.11,
6,door_open,safe,gpt4o,128,3,38.09,safe,5,1,1,1,1,1,safe,49,1,2755.2,866,72,0.00541,924.21,
6,door_open,safe,gpt4o,256,3,38.09,safe,5,1,1,1,1,1,safe,49,1,2774.8,866,73,0.005425,921.66,
6,door_open,safe,gpt4o,512,3,38.09,safe,5,1,1,1,1,1,safe,43,1,3379.1,866,67,0.005335,937.21,
6,door_open,safe,gpt4o_mini,64,3,38.09,safe,3,1,1,0,1,0,hazard,52,1,2764.6,3633,64,0.000583,5145.8,
6,door_open,safe,gpt4o_mini,128,3,38.09,safe,5,1,1,1,1,1,safe,74,1,3189.8,3633,97,0.000603,8291.87,
6,door_open,safe,gpt4o_mini,256,3,38.09,safe,5,1,1,1,1,1,safe,74,1,3260.9,3633,97,0.000603,8291.87,
6,door_open,safe,gpt4o_mini,512,3,38.09,safe,5,1,1,1,1,1,safe,73,1,3175.1,3633,94,0.000601,8319.47,
6,door_open,safe,gemini,64,3,38.09,safe,4,1,1,1,1,0,safe,48,1,1642.4,1103,64,0.000102,39215.69,
6,door_open,safe,gemini,128,3,38.09,safe,4,1,1,1,1,0,safe,92,0,2044.7,1103,128,0.000121,33057.85,
6,door_open,safe,gemini,256,3,38.09,safe,5,1,1,1,1,1,safe,117,1,2460.1,1103,178,0.000136,36764.71,
6,door_open,safe,gemini,512,3,38.09,safe,5,1,1,1,1,1,safe,117,1,2764.7,1103,178,0.000136,36764.71,
6,door_open,safe,claude,64,4,38.09,safe,4,1,1,1,1,0,safe,45,0,4317.8,1058,64,0.004134,967.59,
6,door_open,safe,claude,128,4,38.09,safe,3,1,1,0,1,0,hazard,77,1,6961.4,1058,128,0.005094,588.93,
6,door_open,safe,claude,256,4,38.09,safe,4,1,1,0,1,1,caution,146,1,7754.8,1058,233,0.006669,599.79,
6,door_open,safe,claude,512,4,38.09,safe,3,1,1,0,0,1,caution,188,0,9551.5,1058,293,0.007569,396.35,
6,door_open,safe,gpt4o,64,4,38.09,safe,3,1,1,0,1,0,hazard,49,1,4195.5,866,64,0.00529,567.11,
6,door_open,safe,gpt4o,128,4,38.09,safe,5,1,1,1,1,1,safe,49,1,3686.3,866,72,0.00541,924.21,
6,door_open,safe,gpt4o,256,4,38.09,safe,5,1,1,1,1,1,safe,48,1,3071.6,866,71,0.005395,926.78,
6,door_open,safe,gpt4o,512,4,38.09,safe,5,1,1,1,1,1,safe,64,1,3283.2,866,91,0.005695,877.96,
6,door_open,safe,gpt4o_mini,64,4,38.09,safe,3,1,1,0,1,0,hazard,51,0,2860.2,3633,64,0.000583,5145.8,
6,door_open,safe,gpt4o_mini,128,4,38.09,safe,4,1,1,0,1,1,hazard,73,1,3256.3,3633,94,0.000601,6655.57,
6,door_open,safe,gpt4o_mini,256,4,38.09,safe,5,1,1,1,1,1,safe,74,1,3399.7,3633,97,0.000603,8291.87,
6,door_open,safe,gpt4o_mini,512,4,38.09,safe,4,1,1,0,1,1,hazard,73,1,3276.5,3633,95,0.000602,6644.52,
6,door_open,safe,gemini,64,4,38.09,safe,4,1,1,1,1,0,safe,49,1,3691.4,1103,64,0.000102,39215.69,
6,door_open,safe,gemini,128,4,38.09,safe,4,1,1,1,1,0,safe,92,0,2456.3,1103,128,0.000121,33057.85,
6,door_open,safe,gemini,256,4,38.09,safe,5,1,1,1,1,1,safe,133,1,3071.8,1103,193,0.000141,35460.99,
6,door_open,safe,gemini,512,4,38.09,safe,5,1,1,1,1,1,safe,133,1,2458.7,1103,193,0.000141,35460.99,
6,door_open,safe,claude,64,5,38.09,safe,4,1,1,1,1,0,safe,52,1,4521.9,1058,64,0.004134,967.59,
6,door_open,safe,claude,128,5,38.09,safe,4,1,1,1,1,0,safe,82,1,5630.3,1058,128,0.005094,785.24,
6,door_open,safe,claude,256,5,38.09,safe,4,1,1,1,0,1,safe,157,1,8192.8,1058,250,0.006924,577.7,
6,door_open,safe,claude,512,5,38.09,safe,3,1,1,0,0,1,caution,173,0,8805.9,1058,290,0.007524,398.72,
6,door_open,safe,gpt4o,64,5,38.09,safe,3,1,1,0,1,0,hazard,44,1,2558.8,866,64,0.00529,567.11,
6,door_open,safe,gpt4o,128,5,38.09,safe,5,1,1,1,1,1,safe,48,1,2865.7,866,71,0.005395,926.78,
6,door_open,safe,gpt4o,256,5,38.09,safe,4,1,1,0,1,1,hazard,57,1,3113.6,866,82,0.00556,719.42,
6,door_open,safe,gpt4o,512,5,38.09,safe,4,1,1,0,1,1,hazard,53,1,3029.8,866,81,0.005545,721.37,
6,door_open,safe,gpt4o_mini,64,5,38.09,safe,3,1,1,0,1,0,hazard,52,1,2764.8,3633,64,0.000583,5145.8,
6,door_open,safe,gpt4o_mini,128,5,38.09,safe,4,1,1,0,1,1,hazard,71,1,3585.3,3633,94,0.000601,6655.57,
6,door_open,safe,gpt4o_mini,256,5,38.09,safe,4,1,1,0,1,1,hazard,73,1,3788.7,3633,95,0.000602,6644.52,
6,door_open,safe,gpt4o_mini,512,5,38.09,safe,4,1,1,0,1,1,hazard,73,1,3275.2,3633,95,0.000602,6644.52,
6,door_open,safe,gemini,64,5,38.09,safe,4,1,1,1,1,0,safe,49,1,2155.2,1103,64,0.000102,39215.69,
6,door_open,safe,gemini,128,5,38.09,safe,4,1,1,1,1,0,safe,92,0,2455.8,1103,128,0.000121,33057.85,
6,door_open,safe,gemini,256,5,38.09,safe,5,1,1,1,1,1,safe,117,1,2765.1,1103,178,0.000136,36764.71,
6,door_open,safe,gemini,512,5,38.09,safe,5,1,1,1,1,1,safe,133,1,4737.8,1103,193,0.000141,35460.99,
7,person_far,caution,claude,64,1,30.05,hazard,3,1,1,0,1,0,,44,0,3599.9,995,64,0.003945,760.46,
7,person_far,caution,claude,128,1,30.05,hazard,3,1,1,0,1,0,safe,84,1,4914.0,995,128,0.004905,611.62,
7,person_far,caution,claude,256,1,30.05,hazard,5,1,1,1,1,1,caution,124,1,6713.8,995,214,0.006195,807.1,
7,person_far,caution,claude,512,1,30.05,hazard,4,1,1,0,1,1,hazard,117,1,6803.5,995,206,0.006075,658.44,
7,person_far,caution,gpt4o,64,1,30.05,hazard,3,1,1,0,1,0,,52,1,2760.7,806,64,0.00499,601.2,
7,person_far,caution,gpt4o,128,1,30.05,hazard,4,1,1,0,1,1,hazard,61,1,3071.8,806,80,0.00523,764.82,
7,person_far,caution,gpt4o,256,1,30.05,hazard,4,1,1,0,1,1,hazard,63,1,3892.6,806,82,0.00526,760.46,
7,person_far,caution,gpt4o,512,1,30.05,hazard,4,1,1,0,1,1,hazard,61,1,3071.6,806,80,0.00523,764.82,
7,person_far,caution,gpt4o_mini,64,1,30.05,hazard,3,1,1,0,1,0,hazard,51,1,2865.5,3573,64,0.000574,5226.48,
7,person_far,caution,gpt4o_mini,128,1,30.05,hazard,4,1,1,0,1,1,hazard,79,1,3755.8,3573,109,0.000601,6655.57,
7,person_far,caution,gpt4o_mini,256,1,30.05,hazard,4,1,1,0,1,1,hazard,71,1,3411.8,3573,99,0.000595,6722.69,
7,person_far,caution,gpt4o_mini,512,1,30.05,hazard,4,1,1,0,1,1,hazard,72,1,3408.7,3573,100,0.000596,6711.41,
7,person_far,caution,gemini,64,1,30.05,hazard,3,1,1,0,1,0,hazard,51,0,3149.9,1033,64,9.7e-05,30927.84,
7,person_far,caution,gemini,128,1,30.05,hazard,4,1,1,0,1,1,hazard,59,1,2045.3,1033,80,0.000101,39603.96,
7,person_far,caution,gemini,256,1,30.05,hazard,4,1,1,0,1,1,hazard,74,1,2048.3,1033,99,0.000107,37383.18,
7,person_far,caution,gemini,512,1,30.05,hazard,4,1,1,0,1,1,hazard,74,1,1728.8,1033,99,0.000107,37383.18,
7,person_far,caution,claude,64,2,30.05,hazard,3,1,1,0,1,0,,44,1,4539.6,995,64,0.003945,760.46,
7,person_far,caution,claude,128,2,30.05,hazard,3,1,1,0,1,0,safe,84,1,5113.2,995,128,0.004905,611.62,
7,person_far,caution,claude,256,2,30.05,hazard,4,1,1,0,1,1,safe,125,1,6694.6,995,201,0.006,666.67,
7,person_far,caution,claude,512,2,30.05,hazard,0,0,0,0,0,0,,0,1,60596.8,0,0,0.0,0.0,The read operation timed out
7,person_far,caution,gpt4o,64,2,30.05,hazard,3,1,1,0,1,0,,52,1,3060.6,806,64,0.00499,601.2,
7,person_far,caution,gpt4o,128,2,30.05,hazard,4,1,1,0,1,1,hazard,62,1,4999.8,806,81,0.005245,762.63,
7,person_far,caution,gpt4o,256,2,30.05,hazard,4,1,1,0,1,1,hazard,63,1,3291.4,806,83,0.005275,758.29,
7,person_far,caution,gpt4o,512,2,30.05,hazard,4,1,1,0,1,1,hazard,57,1,2970.7,806,83,0.005275,758.29,
7,person_far,caution,gpt4o_mini,64,2,30.05,hazard,3,1,1,0,1,0,safe,53,1,2943.2,3573,64,0.000574,5226.48,
7,person_far,caution,gpt4o_mini,128,2,30.05,hazard,4,1,1,0,1,1,hazard,71,1,4018.3,3573,99,0.000595,6722.69,
7,person_far,caution,gpt4o_mini,256,2,30.05,hazard,4,1,1,0,1,1,hazard,72,1,3686.3,3573,100,0.000596,6711.41,
7,person_far,caution,gpt4o_mini,512,2,30.05,hazard,4,1,1,0,1,1,hazard,70,1,3998.8,3573,97,0.000594,6734.01,
7,person_far,caution,gemini,64,2,30.05,hazard,3,1,1,0,1,0,hazard,51,0,1533.3,1033,64,9.7e-05,30927.84,
7,person_far,caution,gemini,128,2,30.05,hazard,4,1,1,0,1,1,hazard,74,1,2048.8,1033,99,0.000107,37383.18,
7,person_far,caution,gemini,256,2,30.05,hazard,4,1,1,0,1,1,hazard,74,1,1955.9,1033,99,0.000107,37383.18,
7,person_far,caution,gemini,512,2,30.05,hazard,4,1,1,0,1,1,hazard,74,1,1728.3,1033,99,0.000107,37383.18,
7,person_far,caution,claude,64,3,30.05,hazard,3,1,1,0,1,0,,44,0,3495.5,995,64,0.003945,760.46,
7,person_far,caution,claude,128,3,30.05,hazard,3,1,1,0,1,0,,79,0,4915.6,995,128,0.004905,611.62,
7,person_far,caution,claude,256,3,30.05,hazard,4,1,1,1,0,1,caution,159,1,8141.2,995,256,0.006825,586.08,
7,person_far,caution,claude,512,3,30.05,hazard,3,1,1,0,0,1,hazard,196,0,9265.6,995,311,0.00765,392.16,
7,person_far,caution,gpt4o,64,3,30.05,hazard,4,1,1,1,1,0,caution,47,1,2762.1,806,64,0.00499,801.6,
7,person_far,caution,gpt4o,128,3,30.05,hazard,4,1,1,0,1,1,hazard,62,1,3174.1,806,81,0.005245,762.63,
7,person_far,caution,gpt4o,256,3,30.05,hazard,4,1,1,0,1,1,hazard,61,1,4812.5,806,80,0.00523,764.82,
7,person_far,caution,gpt4o,512,3,30.05,hazard,4,1,1,0,1,1,hazard,62,1,2581.8,806,81,0.005245,762.63,
7,person_far,caution,gpt4o_mini,64,3,30.05,hazard,3,1,1,0,1,0,hazard,51,1,3049.7,3573,64,0.000574,5226.48,
7,person_far,caution,gpt4o_mini,128,3,30.05,hazard,4,1,1,0,1,1,hazard,90,1,4098.7,3573,123,0.00061,6557.38,
7,person_far,caution,gpt4o_mini,256,3,30.05,hazard,4,1,1,0,1,1,hazard,70,1,3785.8,3573,97,0.000594,6734.01,
7,person_far,caution,gpt4o_mini,512,3,30.05,hazard,4,1,1,0,1,1,hazard,70,1,3583.7,3573,97,0.000594,6734.01,
7,person_far,caution,gemini,64,3,30.05,hazard,3,1,1,0,1,0,hazard,51,0,6608.6,1033,64,9.7e-05,30927.84,
7,person_far,caution,gemini,128,3,30.05,hazard,4,1,1,0,1,1,hazard,74,1,1893.8,1033,99,0.000107,37383.18,
7,person_far,caution,gemini,256,3,30.05,hazard,4,1,1,0,1,1,hazard,74,1,2150.7,1033,99,0.000107,37383.18,
7,person_far,caution,gemini,512,3,30.05,hazard,4,1,1,0,1,1,hazard,74,1,1722.3,1033,99,0.000107,37383.18,
7,person_far,caution,claude,64,4,30.05,hazard,3,1,1,0,1,0,,45,1,3649.2,995,64,0.003945,760.46,
7,person_far,caution,claude,128,4,30.05,hazard,3,1,1,0,1,0,,84,1,6503.7,995,128,0.004905,611.62,
7,person_far,caution,claude,256,4,30.05,hazard,3,1,1,0,0,1,hazard,156,1,8182.8,995,256,0.006825,439.56,
7,person_far,caution,claude,512,4,30.05,hazard,4,1,1,1,0,1,caution,186,0,9042.0,995,302,0.007515,532.27,
7,person_far,caution,gpt4o,64,4,30.05,hazard,3,1,1,0,1,0,,52,1,2827.4,806,64,0.00499,601.2,
7,person_far,caution,gpt4o,128,4,30.05,hazard,4,1,1,0,1,1,hazard,61,1,3006.5,806,89,0.005365,745.57,
7,person_far,caution,gpt4o,256,4,30.05,hazard,4,1,1,0,1,1,hazard,62,1,2785.3,806,81,0.005245,762.63,
7,person_far,caution,gpt4o,512,4,30.05,hazard,4,1,1,0,1,1,hazard,64,1,2859.6,806,84,0.00529,756.14,
7,person_far,caution,gpt4o_mini,64,4,30.05,hazard,3,1,1,0,1,0,hazard,51,1,2648.5,3573,64,0.000574,5226.48,
7,person_far,caution,gpt4o_mini,128,4,30.05,hazard,4,1,1,0,1,1,hazard,72,1,3279.6,3573,101,0.000597,6700.17,
7,person_far,caution,gpt4o_mini,256,4,30.05,hazard,4,1,1,0,1,1,hazard,71,1,3480.4,3573,99,0.000595,6722.69,
7,person_far,caution,gpt4o_mini,512,4,30.05,hazard,4,1,1,0,1,1,hazard,72,1,3275.7,3573,101,0.000597,6700.17,
7,person_far,caution,gemini,64,4,30.05,hazard,3,1,1,0,1,0,,51,1,1620.9,1033,64,9.7e-05,30927.84,
7,person_far,caution,gemini,128,4,30.05,hazard,4,1,1,0,1,1,hazard,59,1,1761.1,1033,80,0.000101,39603.96,
7,person_far,caution,gemini,256,4,30.05,hazard,4,1,1,0,1,1,hazard,74,1,1741.0,1033,99,0.000107,37383.18,
7,person_far,caution,gemini,512,4,30.05,hazard,4,1,1,0,1,1,hazard,74,1,1651.8,1033,99,0.000107,37383.18,
7,person_far,caution,claude,64,5,30.05,hazard,3,1,1,0,1,0,safe,48,1,3874.0,995,64,0.003945,760.46,
7,person_far,caution,claude,128,5,30.05,hazard,4,1,1,1,1,0,caution,84,1,5032.5,995,128,0.004905,815.49,
7,person_far,caution,claude,256,5,30.05,hazard,4,1,1,0,1,1,hazard,143,1,8294.8,995,256,0.006825,586.08,
7,person_far,caution,claude,512,5,30.05,hazard,5,1,1,1,1,1,caution,137,1,7168.0,995,221,0.0063,793.65,
7,person_far,caution,gpt4o,64,5,30.05,hazard,4,1,1,1,1,0,caution,47,1,2658.5,806,64,0.00499,801.6,
7,person_far,caution,gpt4o,128,5,30.05,hazard,4,1,1,0,1,1,hazard,63,1,2899.6,806,82,0.00526,760.46,
7,person_far,caution,gpt4o,256,5,30.05,hazard,4,1,1,0,1,1,hazard,62,1,2593.1,806,81,0.005245,762.63,
7,person_far,caution,gpt4o,512,5,30.05,hazard,4,1,1,0,1,1,hazard,62,1,2506.8,806,81,0.005245,762.63,
7,person_far,caution,gpt4o_mini,64,5,30.05,hazard,3,1,1,0,1,0,hazard,51,1,3571.5,3573,64,0.000574,5226.48,
7,person_far,caution,gpt4o_mini,128,5,30.05,hazard,4,1,1,0,1,1,hazard,70,1,3276.4,3573,97,0.000594,6734.01,
7,person_far,caution,gpt4o_mini,256,5,30.05,hazard,4,1,1,0,1,1,hazard,70,1,3277.0,3573,97,0.000594,6734.01,
7,person_far,caution,gpt4o_mini,512,5,30.05,hazard,4,1,1,0,1,1,hazard,77,1,3379.0,3573,106,0.0006,6666.67,
7,person_far,caution,gemini,64,5,30.05,hazard,3,1,1,0,1,0,hazard,51,0,1539.7,1033,64,9.7e-05,30927.84,
7,person_far,caution,gemini,128,5,30.05,hazard,4,1,1,0,1,1,hazard,74,1,2356.7,1033,99,0.000107,37383.18,
7,person_far,caution,gemini,256,5,30.05,hazard,4,1,1,0,1,1,hazard,59,1,1840.6,1033,80,0.000101,39603.96,
7,person_far,caution,gemini,512,5,30.05,hazard,4,1,1,0,1,1,hazard,59,1,3174.8,1033,80,0.000101,39603.96,
8,blocked_lens,hazard,claude,64,1,31.28,hazard,1,0,0,0,1,0,,45,1,4282.4,966,64,0.003858,259.2,
8,blocked_lens,hazard,claude,128,1,31.28,hazard,3,1,1,0,1,0,,85,1,5787.2,966,128,0.004818,622.67,
8,blocked_lens,hazard,claude,256,1,31.28,hazard,4,1,1,1,0,1,hazard,167,0,8906.5,966,245,0.006573,608.55,
8,blocked_lens,hazard,claude,512,1,31.28,hazard,5,1,1,1,1,1,hazard,103,1,6757.8,966,158,0.005268,949.13,
8,blocked_lens,hazard,gpt4o,64,1,31.28,hazard,5,1,1,1,1,1,hazard,48,1,2724.5,781,64,0.004865,1027.75,
8,blocked_lens,hazard,gpt4o,128,1,31.28,hazard,5,1,1,1,1,1,hazard,53,1,2905.2,781,73,0.005,1000.0,
8,blocked_lens,hazard,gpt4o,256,1,31.28,hazard,5,1,1,1,1,1,hazard,54,1,3174.0,781,74,0.005015,997.01,
8,blocked_lens,hazard,gpt4o,512,1,31.28,hazard,5,1,1,1,1,1,hazard,53,1,3183.6,781,72,0.004985,1003.01,
8,blocked_lens,hazard,gpt4o_mini,64,1,31.28,hazard,4,1,1,1,1,0,hazard,48,1,3064.1,3548,64,0.000571,7005.25,
8,blocked_lens,hazard,gpt4o_mini,128,1,31.28,hazard,5,1,1,1,1,1,hazard,70,1,3410.6,3548,93,0.000588,8503.4,
8,blocked_lens,hazard,gpt4o_mini,256,1,31.28,hazard,5,1,1,1,1,1,hazard,66,1,3345.8,3548,91,0.000587,8517.89,
8,blocked_lens,hazard,gpt4o_mini,512,1,31.28,hazard,5,1,1,1,1,1,hazard,68,1,3584.3,3548,94,0.000589,8488.96,
8,blocked_lens,hazard,gemini,64,1,31.28,hazard,4,1,1,1,1,0,hazard,49,1,2460.9,1002,64,9.4e-05,42553.19,
8,blocked_lens,hazard,gemini,128,1,31.28,hazard,5,1,1,1,1,1,hazard,86,1,2047.1,1002,114,0.000109,45871.56,
8,blocked_lens,hazard,gemini,256,1,31.28,hazard,5,1,1,1,1,1,hazard,86,1,6144.6,1002,114,0.000109,45871.56,
8,blocked_lens,hazard,gemini,512,1,31.28,hazard,5,1,1,1,1,1,hazard,86,1,2005.1,1002,114,0.000109,45871.56,
8,blocked_lens,hazard,claude,64,2,31.28,hazard,3,1,0,1,1,0,hazard,44,1,4116.0,966,64,0.003858,777.6,
8,blocked_lens,hazard,claude,128,2,31.28,hazard,4,1,1,1,1,0,hazard,87,1,5326.7,966,128,0.004818,830.22,
8,blocked_lens,hazard,claude,256,2,31.28,hazard,4,1,1,1,0,1,hazard,158,0,7901.0,966,226,0.006288,636.13,
8,blocked_lens,hazard,claude,512,2,31.28,hazard,4,1,1,1,0,1,hazard,154,0,8111.8,966,228,0.006318,633.11,
8,blocked_lens,hazard,gpt4o,64,2,31.28,hazard,4,1,1,0,1,1,caution,48,1,2763.4,781,64,0.004865,822.2,
8,blocked_lens,hazard,gpt4o,128,2,31.28,hazard,5,1,1,1,1,1,hazard,49,1,3172.7,781,66,0.004895,1021.45,
8,blocked_lens,hazard,gpt4o,256,2,31.28,hazard,4,1,1,0,1,1,caution,48,1,3174.1,781,65,0.00488,819.67,
8,blocked_lens,hazard,gpt4o,512,2,31.28,hazard,5,1,1,1,1,1,hazard,53,1,3481.3,781,72,0.004985,1003.01,
8,blocked_lens,hazard,gpt4o_mini,64,2,31.28,hazard,4,1,1,1,1,0,hazard,49,1,2667.4,3548,64,0.000571,7005.25,
8,blocked_lens,hazard,gpt4o_mini,128,2,31.28,hazard,5,1,1,1,1,1,hazard,69,1,3226.8,3548,91,0.000587,8517.89,
8,blocked_lens,hazard,gpt4o_mini,256,2,31.28,hazard,5,1,1,1,1,1,hazard,77,1,3632.4,3548,100,0.000592,8445.95,
8,blocked_lens,hazard,gpt4o_mini,512,2,31.28,hazard,5,1,1,1,1,1,hazard,77,1,3375.1,3548,102,0.000593,8431.7,
8,blocked_lens,hazard,gemini,64,2,31.28,hazard,3,1,1,0,1,0,,45,0,2358.9,1002,64,9.4e-05,31914.89,
8,blocked_lens,hazard,gemini,128,2,31.28,hazard,5,1,1,1,1,1,hazard,86,1,2252.5,1002,114,0.000109,45871.56,
8,blocked_lens,hazard,gemini,256,2,31.28,hazard,5,1,1,1,1,1,hazard,73,1,2150.6,1002,103,0.000106,47169.81,
8,blocked_lens,hazard,gemini,512,2,31.28,hazard,5,1,1,1,1,1,hazard,73,1,2159.2,1002,103,0.000106,47169.81,
8,blocked_lens,hazard,claude,64,3,31.28,hazard,2,1,0,0,1,0,,41,1,4207.8,966,64,0.003858,518.4,
8,blocked_lens,hazard,claude,128,3,31.28,hazard,4,1,1,1,1,0,hazard,91,1,5652.9,966,128,0.004818,830.22,
8,blocked_lens,hazard,claude,256,3,31.28,hazard,5,1,1,1,1,1,hazard,150,0,7716.9,966,220,0.006198,806.71,
8,blocked_lens,hazard,claude,512,3,31.28,hazard,4,1,1,1,0,1,hazard,166,0,8133.3,966,232,0.006378,627.16,
8,blocked_lens,hazard,gpt4o,64,3,31.28,hazard,3,1,1,0,1,0,safe,49,0,2863.3,781,64,0.004865,616.65,
8,blocked_lens,hazard,gpt4o,128,3,31.28,hazard,4,1,1,0,1,1,caution,47,1,3327.0,781,64,0.004865,822.2,
8,blocked_lens,hazard,gpt4o,256,3,31.28,hazard,4,1,1,0,1,1,caution,48,1,3635.5,781,65,0.00488,819.67,
8,blocked_lens,hazard,gpt4o,512,3,31.28,hazard,4,1,1,0,1,1,caution,48,1,3174.4,781,65,0.00488,819.67,
8,blocked_lens,hazard,gpt4o_mini,64,3,31.28,hazard,4,1,1,1,1,0,hazard,48,1,3481.4,3548,64,0.000571,7005.25,
8,blocked_lens,hazard,gpt4o_mini,128,3,31.28,hazard,5,1,1,1,1,1,hazard,70,1,3686.1,3548,94,0.000589,8488.96,
8,blocked_lens,hazard,gpt4o_mini,256,3,31.28,hazard,5,1,1,1,1,1,hazard,74,1,3584.0,3548,98,0.000591,8460.24,
8,blocked_lens,hazard,gpt4o_mini,512,3,31.28,hazard,5,1,1,1,1,1,hazard,69,1,3788.6,3548,94,0.000589,8488.96,
8,blocked_lens,hazard,gemini,64,3,31.28,hazard,3,1,1,0,1,0,,45,0,2155.5,1002,64,9.4e-05,31914.89,
8,blocked_lens,hazard,gemini,128,3,31.28,hazard,5,1,1,1,1,1,hazard,73,1,2047.1,1002,103,0.000106,47169.81,
8,blocked_lens,hazard,gemini,256,3,31.28,hazard,5,1,1,1,1,1,hazard,86,1,2048.1,1002,114,0.000109,45871.56,
8,blocked_lens,hazard,gemini,512,3,31.28,hazard,5,1,1,1,1,1,hazard,86,1,12184.6,1002,114,0.000109,45871.56,
8,blocked_lens,hazard,claude,64,4,31.28,hazard,3,1,0,1,1,0,hazard,43,1,4112.5,966,64,0.003858,777.6,
8,blocked_lens,hazard,claude,128,4,31.28,hazard,4,1,1,1,1,0,hazard,85,1,6209.1,966,128,0.004818,830.22,
8,blocked_lens,hazard,claude,256,4,31.28,hazard,4,1,1,1,0,1,hazard,152,0,7872.0,966,209,0.006033,663.02,
8,blocked_lens,hazard,claude,512,4,31.28,hazard,5,1,1,1,1,1,hazard,92,1,6705.7,966,142,0.005028,994.43,
8,blocked_lens,hazard,gpt4o,64,4,31.28,hazard,4,1,1,1,1,0,hazard,49,0,3479.0,781,64,0.004865,822.2,
8,blocked_lens,hazard,gpt4o,128,4,31.28,hazard,5,1,1,1,1,1,hazard,54,1,2558.3,781,74,0.005015,997.01,
8,blocked_lens,hazard,gpt4o,256,4,31.28,hazard,5,1,1,1,1,1,hazard,48,1,2978.5,781,64,0.004865,1027.75,
8,blocked_lens,hazard,gpt4o,512,4,31.28,hazard,5,1,1,1,1,1,hazard,48,1,2795.7,781,64,0.004865,1027.75,
8,blocked_lens,hazard,gpt4o_mini,64,4,31.28,hazard,4,1,1,1,1,0,hazard,47,1,3238.0,3548,64,0.000571,7005.25,
8,blocked_lens,hazard,gpt4o_mini,128,4,31.28,hazard,5,1,1,1,1,1,hazard,70,1,3584.0,3548,94,0.000589,8488.96,
8,blocked_lens,hazard,gpt4o_mini,256,4,31.28,hazard,5,1,1,1,1,1,hazard,76,1,4141.3,3548,99,0.000592,8445.95,
8,blocked_lens,hazard,gpt4o_mini,512,4,31.28,hazard,5,1,1,1,1,1,hazard,70,1,3586.7,3548,94,0.000589,8488.96,
8,blocked_lens,hazard,gemini,64,4,31.28,hazard,4,1,1,1,1,0,hazard,49,1,1598.0,1002,64,9.4e-05,42553.19,
