run,call_num,context,mp_risk,mp_full_response,mp_ms,yolo_full_response,yolo_ms,total_pipeline_ms,error,orchestrator,scenario,scene_label
5,1,patrol,safe,no person detected; risk=safe,33.3,"YOLO detections: train (conf=0.22, depth_m=3.6m [DA v2], src=COCO, bbox=[0.5,0.4,317.9,238.1]); window (conf=0.34, depth_m=3.2m [DA v2], src=YOLO-W, bbox=[0.0,120.2,16.8,149.5])",277.2,310.5,,gpt4o_mini,clear_room,door_open
5,2,patrol,safe,no person detected; risk=safe,34.0,"YOLO detections: train (conf=0.22, depth_m=3.6m [DA v2], src=COCO, bbox=[0.5,0.4,317.9,238.1]); window (conf=0.34, depth_m=3.2m [DA v2], src=YOLO-W, bbox=[0.0,120.2,16.8,149.5])",224.0,258.0,,gpt4o_mini,clear_room,door_open
5,3,patrol,safe,no person detected; risk=safe,34.0,"YOLO detections: train (conf=0.22, depth_m=3.6m [DA v2], src=COCO, bbox=[0.5,0.4,317.9,238.1]); window (conf=0.34, depth_m=3.2m [DA v2], src=YOLO-W, bbox=[0.0,120.2,16.8,149.5])",220.8,254.8,,gpt4o_mini,clear_room,door_open
5,4,patrol,safe,no person detected; risk=safe,36.0,"YOLO detections: train (conf=0.22, depth_m=3.6m [DA v2], src=COCO, bbox=[0.5,0.4,317.9,238.1]); window (conf=0.34, depth_m=3.2m [DA v2], src=YOLO-W, bbox=[0.0,120.2,16.8,149.5])",241.2,277.2,,gpt4o_mini,clear_room,door_open
5,5,patrol,safe,no person detected; risk=safe,35.2,"YOLO detections: train (conf=0.22, depth_m=3.6m [DA v2], src=COCO, bbox=[0.5,0.4,317.9,238.1]); window (conf=0.34, depth_m=3.2m [DA v2], src=YOLO-W, bbox=[0.0,120.2,16.8,149.5])",221.7,256.9,,gpt4o_mini,clear_room,door_open
5,6,patrol,safe,no person detected; risk=safe,29.3,"YOLO detections: train (conf=0.22, depth_m=3.6m [DA v2], src=COCO, bbox=[0.5,0.4,317.9,238.1]); window (conf=0.34, depth_m=3.2m [DA v2], src=YOLO-W, bbox=[0.0,120.2,16.8,149.5])",236.7,266.0,,gpt4o_mini,clear_room,door_open
5,7,patrol,safe,no person detected; risk=safe,32.3,"YOLO detections: train (conf=0.22, depth_m=3.6m [DA v2], src=COCO, bbox=[0.5,0.4,317.9,238.1]); window (conf=0.34, depth_m=3.2m [DA v2], src=YOLO-W, bbox=[0.0,120.2,16.8,149.5])",241.8,274.1,,gpt4o_mini,clear_room,door_open
5,8,patrol,safe,no person detected; risk=safe,33.5,"YOLO detections: train (conf=0.22, depth_m=3.6m [DA v2], src=COCO, bbox=[0.5,0.4,317.9,238.1]); window (conf=0.34, depth_m=3.2m [DA v2], src=YOLO-W, bbox=[0.0,120.2,16.8,149.5])",236.2,269.7,,gpt4o_mini,clear_room,door_open
5,9,patrol,safe,no person detected; risk=safe,33.8,"YOLO detections: train (conf=0.22, depth_m=3.6m [DA v2], src=COCO, bbox=[0.5,0.4,317.9,238.1]); window (conf=0.34, depth_m=3.2m [DA v2], src=YOLO-W, bbox=[0.0,120.2,16.8,149.5])",235.0,268.8,,gpt4o_mini,clear_room,door_open
5,10,patrol,safe,no person detected; risk=safe,30.8,"YOLO detections: train (conf=0.22, depth_m=3.6m [DA v2], src=COCO, bbox=[0.5,0.4,317.9,238.1]); window (conf=0.34, depth_m=3.2m [DA v2], src=YOLO-W, bbox=[0.0,120.2,16.8,149.5])",257.0,287.8,,gpt4o_mini,clear_room,door_open
5,11,patrol,safe,no person detected; risk=safe,31.2,"YOLO detections: train (conf=0.22, depth_m=3.6m [DA v2], src=COCO, bbox=[0.5,0.4,317.9,238.1]); window (conf=0.34, depth_m=3.2m [DA v2], src=YOLO-W, bbox=[0.0,120.2,16.8,149.5])",226.6,257.8,,gpt4o_mini,clear_room,door_open
5,12,patrol,safe,no person detected; risk=safe,31.0,"YOLO detections: train (conf=0.22, depth_m=3.6m [DA v2], src=COCO, bbox=[0.5,0.4,317.9,238.1]); window (conf=0.34, depth_m=3.2m [DA v2], src=YOLO-W, bbox=[0.0,120.2,16.8,149.5])",226.1,257.1,,gpt4o_mini,clear_room,door_open
5,13,patrol,safe,no person detected; risk=safe,33.6,"YOLO detections: train (conf=0.22, depth_m=3.6m [DA v2], src=COCO, bbox=[0.5,0.4,317.9,238.1]); window (conf=0.34, depth_m=3.2m [DA v2], src=YOLO-W, bbox=[0.0,120.2,16.8,149.5])",248.6,282.2,,gpt4o_mini,clear_room,door_open
5,14,patrol,safe,no person detected; risk=safe,33.8,"YOLO detections: train (conf=0.22, depth_m=3.6m [DA v2], src=COCO, bbox=[0.5,0.4,317.9,238.1]); window (conf=0.34, depth_m=3.2m [DA v2], src=YOLO-W, bbox=[0.0,120.2,16.8,149.5])",209.3,243.1,,gpt4o_mini,clear_room,door_open
5,15,patrol,safe,no person detected; risk=safe,33.3,"YOLO detections: train (conf=0.22, depth_m=3.6m [DA v2], src=COCO, bbox=[0.5,0.4,317.9,238.1]); window (conf=0.34, depth_m=3.2m [DA v2], src=YOLO-W, bbox=[0.0,120.2,16.8,149.5])",256.2,289.5,,gpt4o_mini,clear_room,door_open
5,16,patrol,safe,no person detected; risk=safe,32.2,"YOLO detections: train (conf=0.22, depth_m=3.6m [DA v2], src=COCO, bbox=[0.5,0.4,317.9,238.1]); window (conf=0.34, depth_m=3.2m [DA v2], src=YOLO-W, bbox=[0.0,120.2,16.8,149.5])",234.7,266.9,,gpt4o_mini,clear_room,door_open
5,17,patrol,safe,no person detected; risk=safe,34.3,"YOLO detections: train (conf=0.22, depth_m=3.6m [DA v2], src=COCO, bbox=[0.5,0.4,317.9,238.1]); window (conf=0.34, depth_m=3.2m [DA v2], src=YOLO-W, bbox=[0.0,120.2,16.8,149.5])",254.2,288.5,,gpt4o_mini,clear_room,door_open
5,18,patrol,safe,no person detected; risk=safe,37.5,"YOLO detections: train (conf=0.22, depth_m=3.6m [DA v2], src=COCO, bbox=[0.5,0.4,317.9,238.1]); window (conf=0.34, depth_m=3.2m [DA v2], src=YOLO-W, bbox=[0.0,120.2,16.8,149.5])",253.4,290.9,,gpt4o_mini,clear_room,door_open
5,19,patrol,safe,no person detected; risk=safe,22.8,"YOLO detections: train (conf=0.22, depth_m=3.6m [DA v2], src=COCO, bbox=[0.5,0.4,317.9,238.1]); window (conf=0.34, depth_m=3.2m [DA v2], src=YOLO-W, bbox=[0.0,120.2,16.8,149.5])",233.9,256.7,,gpt4o_mini,clear_room,door_open
5,20,patrol,safe,no person detected; risk=safe,34.3,"YOLO detections: train (conf=0.22, depth_m=3.6m [DA v2], src=COCO, bbox=[0.5,0.4,317.9,238.1]); window (conf=0.34, depth_m=3.2m [DA v2], src=YOLO-W, bbox=[0.0,120.2,16.8,149.5])",256.3,290.6,,gpt4o_mini,clear_room,door_open
5,21,patrol,safe,no person detected; risk=safe,33.3,"YOLO detections: train (conf=0.22, depth_m=3.6m [DA v2], src=COCO, bbox=[0.5,0.4,317.9,238.1]); window (conf=0.34, depth_m=3.2m [DA v2], src=YOLO-W, bbox=[0.0,120.2,16.8,149.5])",229.3,262.6,,gpt4o_mini,clear_room,door_open
5,22,patrol,safe,no person detected; risk=safe,35.1,"YOLO detections: train (conf=0.22, depth_m=3.6m [DA v2], src=COCO, bbox=[0.5,0.4,317.9,238.1]); window (conf=0.34, depth_m=3.2m [DA v2], src=YOLO-W, bbox=[0.0,120.2,16.8,149.5])",248.3,283.4,,gpt4o_mini,clear_room,door_open
5,23,patrol,safe,no person detected; risk=safe,33.7,"YOLO detections: train (conf=0.22, depth_m=3.6m [DA v2], src=COCO, bbox=[0.5,0.4,317.9,238.1]); window (conf=0.34, depth_m=3.2m [DA v2], src=YOLO-W, bbox=[0.0,120.2,16.8,149.5])",269.0,302.7,,gpt4o_mini,clear_room,door_open
5,24,patrol,safe,no person detected; risk=safe,22.1,"YOLO detections: train (conf=0.22, depth_m=3.6m [DA v2], src=COCO, bbox=[0.5,0.4,317.9,238.1]); window (conf=0.34, depth_m=3.2m [DA v2], src=YOLO-W, bbox=[0.0,120.2,16.8,149.5])",206.7,228.8,,gpt4o_mini,clear_room,door_open
5,25,patrol,safe,no person detected; risk=safe,34.1,"YOLO detections: train (conf=0.22, depth_m=3.6m [DA v2], src=COCO, bbox=[0.5,0.4,317.9,238.1]); window (conf=0.34, depth_m=3.2m [DA v2], src=YOLO-W, bbox=[0.0,120.2,16.8,149.5])",226.5,260.6,,gpt4o_mini,clear_room,door_open
5,26,patrol,safe,no person detected; risk=safe,33.5,"YOLO detections: train (conf=0.22, depth_m=3.6m [DA v2], src=COCO, bbox=[0.5,0.4,317.9,238.1]); window (conf=0.34, depth_m=3.2m [DA v2], src=YOLO-W, bbox=[0.0,120.2,16.8,149.5])",269.0,302.5,,gpt4o_mini,clear_room,door_open
5,27,patrol,safe,no person detected; risk=safe,33.4,"YOLO detections: train (conf=0.22, depth_m=3.6m [DA v2], src=COCO, bbox=[0.5,0.4,317.9,238.1]); window (conf=0.34, depth_m=3.2m [DA v2], src=YOLO-W, bbox=[0.0,120.2,16.8,149.5])",245.5,278.9,,gpt4o_mini,clear_room,door_open
5,28,patrol,safe,no person detected; risk=safe,31.3,"YOLO detections: train (conf=0.22, depth_m=3.6m [DA v2], src=COCO, bbox=[0.5,0.4,317.9,238.1]); window (conf=0.34, depth_m=3.2m [DA v2], src=YOLO-W, bbox=[0.0,120.2,16.8,149.5])",251.5,282.8,,gpt4o_mini,clear_room,door_open
5,29,patrol,safe,no person detected; risk=safe,27.9,"YOLO detections: train (conf=0.22, depth_m=3.6m [DA v2], src=COCO, bbox=[0.5,0.4,317.9,238.1]); window (conf=0.34, depth_m=3.2m [DA v2], src=YOLO-W, bbox=[0.0,120.2,16.8,149.5])",221.2,249.1,,gpt4o_mini,clear_room,door_open
1,0,patrol,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,32.6,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",246.2,278.8,,gpt4o_mini,alert_room,person_near
1,1,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,37.0,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",228.3,265.3,,gpt4o_mini,alert_room,person_near
1,2,room_event,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,31.8,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",242.7,274.5,,gpt4o_mini,alert_room,person_near
1,3,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,33.5,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",260.7,294.2,,gpt4o_mini,alert_room,person_near
1,4,room_event,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,32.6,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",261.0,293.6,,gpt4o_mini,alert_room,person_near
1,5,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,33.4,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",248.7,282.1,,gpt4o_mini,alert_room,person_near
1,6,room_event,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,35.0,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",218.7,253.7,,gpt4o_mini,alert_room,person_near
1,7,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,32.8,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",241.7,274.5,,gpt4o_mini,alert_room,person_near
1,8,room_event,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,31.8,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",233.9,265.7,,gpt4o_mini,alert_room,person_near
1,9,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,37.8,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",249.2,287.0,,gpt4o_mini,alert_room,person_near
1,10,room_event,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,23.7,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",249.8,273.5,,gpt4o_mini,alert_room,person_near
1,11,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,33.6,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",258.7,292.3,,gpt4o_mini,alert_room,person_near
1,12,room_event,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,33.4,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",238.8,272.2,,gpt4o_mini,alert_room,person_near
1,13,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,36.4,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",225.2,261.6,,gpt4o_mini,alert_room,person_near
1,14,room_event,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,33.8,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",263.4,297.2,,gpt4o_mini,alert_room,person_near
1,15,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,53.4,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",248.2,301.6,,gpt4o_mini,alert_room,person_near
1,16,room_event,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,33.7,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",278.5,312.2,,gpt4o_mini,alert_room,person_near
1,17,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,32.5,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",237.3,269.8,,gpt4o_mini,alert_room,person_near
1,18,room_event,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,32.9,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",265.7,298.6,,gpt4o_mini,alert_room,person_near
1,19,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,33.9,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",271.7,305.6,,gpt4o_mini,alert_room,person_near
1,20,room_event,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,52.0,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",246.5,298.5,,gpt4o_mini,alert_room,person_near
1,21,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,34.0,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",236.0,270.0,,gpt4o_mini,alert_room,person_near
1,22,room_event,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,33.5,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",238.5,272.0,,gpt4o_mini,alert_room,person_near
1,23,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,32.8,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",236.0,268.8,,gpt4o_mini,alert_room,person_near
1,24,room_event,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,34.1,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",239.4,273.5,,gpt4o_mini,alert_room,person_near
1,25,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,35.1,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",266.2,301.3,,gpt4o_mini,alert_room,person_near
1,26,room_event,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,54.9,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",228.3,283.2,,gpt4o_mini,alert_room,person_near
1,27,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,33.8,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",222.2,256.0,,gpt4o_mini,alert_room,person_near
1,28,room_event,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,37.1,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",243.6,280.7,,gpt4o_mini,alert_room,person_near
1,29,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,33.0,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",246.1,279.1,,gpt4o_mini,alert_room,person_near
2,0,patrol,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,32.3,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",236.9,269.2,,gpt4o_mini,alert_room,person_near
2,1,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,35.5,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",237.7,273.2,,gpt4o_mini,alert_room,person_near
2,2,room_event,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,34.8,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",258.5,293.3,,gpt4o_mini,alert_room,person_near
2,3,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,51.5,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",216.6,268.1,,gpt4o_mini,alert_room,person_near
2,4,room_event,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,33.9,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",275.5,309.4,,gpt4o_mini,alert_room,person_near
2,5,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,24.7,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",239.8,264.5,,gpt4o_mini,alert_room,person_near
2,6,room_event,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,32.5,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",264.5,297.0,,gpt4o_mini,alert_room,person_near
2,7,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,34.4,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",231.7,266.1,,gpt4o_mini,alert_room,person_near
2,8,room_event,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,21.6,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",240.6,262.2,,gpt4o_mini,alert_room,person_near
2,9,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,33.9,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",264.2,298.1,,gpt4o_mini,alert_room,person_near
2,10,room_event,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,34.5,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",258.8,293.3,,gpt4o_mini,alert_room,person_near
2,11,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,36.2,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",230.5,266.7,,gpt4o_mini,alert_room,person_near
2,12,room_event,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,33.7,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",262.9,296.6,,gpt4o_mini,alert_room,person_near
2,13,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,33.7,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",241.4,275.1,,gpt4o_mini,alert_room,person_near
2,14,room_event,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,31.9,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",232.1,264.0,,gpt4o_mini,alert_room,person_near
2,15,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,20.3,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",246.3,266.6,,gpt4o_mini,alert_room,person_near
2,16,room_event,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,34.6,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",256.7,291.3,,gpt4o_mini,alert_room,person_near
2,17,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,37.1,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",247.6,284.7,,gpt4o_mini,alert_room,person_near
2,18,room_event,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,33.5,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",238.7,272.2,,gpt4o_mini,alert_room,person_near
2,19,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,34.5,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",252.3,286.8,,gpt4o_mini,alert_room,person_near
2,20,room_event,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,34.1,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",239.7,273.8,,gpt4o_mini,alert_room,person_near
2,21,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,19.9,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",241.1,261.0,,gpt4o_mini,alert_room,person_near
2,22,room_event,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,34.8,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",250.6,285.4,,gpt4o_mini,alert_room,person_near
2,23,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,33.5,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",259.7,293.2,,gpt4o_mini,alert_room,person_near
2,24,room_event,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,33.0,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",248.4,281.4,,gpt4o_mini,alert_room,person_near
2,25,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,22.4,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",228.7,251.1,,gpt4o_mini,alert_room,person_near
2,26,room_event,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,33.7,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",253.6,287.3,,gpt4o_mini,alert_room,person_near
2,27,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,34.7,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",235.8,270.5,,gpt4o_mini,alert_room,person_near
2,28,room_event,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,22.9,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",273.0,295.9,,gpt4o_mini,alert_room,person_near
2,29,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,34.9,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",256.4,291.3,,gpt4o_mini,alert_room,person_near
3,0,patrol,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,33.9,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",258.7,292.6,,gpt4o_mini,alert_room,person_near
3,1,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,52.9,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",226.0,278.9,,gpt4o_mini,alert_room,person_near
3,2,room_event,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,32.9,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",233.8,266.7,,gpt4o_mini,alert_room,person_near
3,3,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,24.1,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",257.2,281.3,,gpt4o_mini,alert_room,person_near
3,4,room_event,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,34.1,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",248.4,282.5,,gpt4o_mini,alert_room,person_near
3,5,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,28.4,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",248.2,276.6,,gpt4o_mini,alert_room,person_near
3,6,room_event,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,36.3,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",248.5,284.8,,gpt4o_mini,alert_room,person_near
